"customer_id","category_id","item_id","size_caption","width","left_facing","right_facing","thickness","printing_cylinder","cutting_length_cm","raw_material","master_batch_id","is_printed","cutting_unit","unit_weight_kg","notes","punching"
"CID1915","CAT03","ITM24","45+13+13X71","45","13","13","22","28","71","HDPE","MAS02","Yes","Kg.","1","20K/Bag","علاقي"
"CID2034","CAT06","ITM44","45X95","45","0","0","5","بدون","95","LDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1797","CAT03","ITM24","49+15+15X0","49","15","15","21","بدون","0","HDPE","MAS20","No","Kg.","1","20K/Bag","بدون"
"CID1916","CAT03","ITM21","24+6.5+6.5X40","24","6.5","6.5","15","16","41","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1916","CAT03","ITM22","26+8+8X45","26","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","10P/Bag","علاقي هوك"
"CID1754","CAT03","ITM22","30+10+10X55","30","10","10","16","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1917","CAT04","ITM29","25+8+8X40","25","8","8","25","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1917","CAT04","ITM30","45+14+14X50","45","14","14","25","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1872","CAT03","ITM24","40+10+10X55","40","10","10","18","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي"
"CID2063","CAT06","ITM44","45X90","45","0","0","4","18","90","HDPE","MAS01","Yes","Packet","1","20K/Bag","بدون"
"CID1919","CAT04","ITM29","21+7+7X40","21","7","7","24","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1919","CAT04","ITM30","34+10+10X50","34","10","10","25","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1919","CAT04","ITM31","41+13+13X60","41","13","13","23","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1920","CAT04","ITM28","20.5X30","20.5","0","0","9","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1920","CAT04","ITM29","30X35","30","0","0","9","14","36","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1920","CAT04","ITM30","30+10+10X45","30","10","10","33","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1920","CAT04","ITM31","38+10+10X50","38","10","10","36","20","51","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1910","CAT03","ITM21","26+8+8X45","26","8","8","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1921","CAT04","ITM29","20X30","20","0","0","16","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1648","CAT06","ITM44","40X130","40","0","0","6","بدون","130","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1922","CAT04","ITM30","30+8+8X40","30","8","8","16","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1923","CAT04","ITM29","24+7+7X35","24","7","7","16","14","36","HDPE","MAS02","Yes","Kg.","1","20K/Bag","بنانة"
"CID1923","CAT04","ITM30","36+8+8X45","36","8","8","16","18","46","HDPE","MAS02","Yes","Kg.","1","20K/Bag","بنانة"
"CID1923","CAT03","ITM24","43+12+12X71","43","12","12","18","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1924","CAT03","ITM21","24+9+9X41","24","9","9","14","16","41","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID1924","CAT03","ITM22","31+10+10X51","31","10","10","16","20","51","HDPE","MAS19","Yes","Kg.","1","20K/Bag","علاقي"
"CID1924","CAT06","ITM40","50X100","50","0","0","6","16","100","HDPE","MAS19","Yes","Kg.","1","20K/Bag","بدون"
"CID1884","CAT05","ITM35","32+9+9X110","32","9","9","4","بدون","110","HDPE","MAS01","No","3 Roll","0.45","30P/Bag","بدون"
"CID1453","CAT04","ITM30","32+11+11X45","32","11","11","18","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1453","CAT04","ITM31","38+14+14X45","38","14","14","18","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1453","CAT06","ITM40","50X110","50","0","0","6","بدون","110","LDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1925","CAT03","ITM22","30+8+8X45","30","8","8","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1925","CAT03","ITM23","30+10+10X55","30","10","10","14","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1925","CAT04","ITM28","15+4+4X45","15","4","4","17","بدون","45","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1925","CAT04","ITM30","30X45","30","0","0","8","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1925","CAT01","ITM06","24X0","24","0","0","0","بدون","0","LDPE","MAS02","No","Kg.","1","20K/Bag","بدون"
"CID1926","CAT04","ITM30","30+10+10X45","30","10","10","16","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1927","CAT04","ITM29","32+11+11X40","32","11","11","20","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID2085","CAT06","ITM44","45X100","45","0","0","4","10","100","HDPE","MAS25","Yes","Packet","1","20K/Bag","بدون"
"CID886","CAT03","ITM26","60+16+16X99","60","16","16","24","39","99","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1472","CAT04","ITM30","33+9+9X45","33","9","9","22","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1419","CAT03","ITM21","31+9+9X45","31","9","9","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1928","CAT08","ITM59","60X35","60","0","0","8","14","36","LDPE","MAS28","Yes","Roll w/Core","5","20K/Bag","بدون"
"CID1929","CAT03","ITM21","21+7+7X40","21","7","7","10","16","41","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1929","CAT03","ITM22","27+10+10X45","27","10","10","16","18","46","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1929","CAT03","ITM23","33+13+13X60","33","13","13","17","24","61","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID513","CAT08","ITM59","60+20+20X124","60","20","20","40","بدون","124","LDPE","MAS28","No","Packet","1","20K/Bag","بدون"
"CID954","CAT04","ITM30","22X30","22","0","0","0","12","30","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1931","CAT04","ITM30","31+10+10X40","31","10","10","30","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1932","CAT04","ITM30","40+10+10X55","40","10","10","25","22","56","HDPE","MAS03","Yes","Kg.","1","20K/Bag","بنانة"
"CID1820","CAT04","ITM29","30+7+7X45","30","7","7","20","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1820","CAT04","ITM30","34+10+10X60","34","10","10","20","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1820","CAT04","ITM31","42+10+10X76","42","10","10","20","30","76","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1925","CAT08","ITM56","16X30","16","0","0","7","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1925","CAT08","ITM57","20X30","20","0","0","7","12","30","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1925","CAT08","ITM58","54+13+13X75","54","13","13","18","بدون","75","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1933","CAT04","ITM30","28+8+8X40","28","8","8","20","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID339","CAT07","ITM46","0X0","0","0","0","10","بدون","0","LDPE","MAS28","No","Packet","0.2","100P/Bag","بدون"
"CID1756","CAT01","ITM06","46+20+20X98","46","20","20","17","بدون","98","LDPE","MAS01","No","Packet","3.2","47Pcs/Pckt","بدون"
"CID1488","CAT01","ITM06","82+26+26X91","82","26","26","14","بدون","91","LDPE","MAS14","No","Pcs.","0.078","20K/Bag","بدون"
"CID1250","CAT01","ITM06","30X61","30","0","0","7","24","61","HDPE","MAS27","Yes","Packet","1","20K/Bag","بدون"
"CID1927","CAT04","ITM31","43+14+14X50","43","14","14","25","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1927","CAT04","ITM30","35+12+12X45","35","12","12","22","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1935","CAT04","ITM30","27+9+9X40","27","9","9","30","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1935","CAT04","ITM31","38+9+9X50","38","9","9","32","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1725","CAT04","ITM29","25+9+9X40","25","9","9","21","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1725","CAT04","ITM30","41+13+13X50","41","13","13","21","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1936","CAT03","ITM21","22+7+7X35","22","7","7","15","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1936","CAT03","ITM22","29+10+10X50","29","10","10","15","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1937","CAT08","ITM63","60X86","60","0","0","9","34","86","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1938","CAT03","ITM21","27+10+10X45","27","10","10","19","18","46","LDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1938","CAT08","ITM55","20X40","20","0","0","9","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1947","CAT04","ITM29","23+5+5X35","23","5","5","23","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1948","CAT03","ITM22","30+10+10X50","30","10","10","12","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1948","CAT03","ITM23","35+10+10X60","35","10","10","13","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID746","CAT03","ITM25","51+18+18X89","51","18","18","30","بدون","89","HDPE","MAS19","No","Kg.","1","13Kg/Bag","علاقي"
"CID1950","CAT08","ITM55","60X0","60","0","0","15","بدون","0","LDPE","MAS28","No","Roll","10","10P/Bag","بدون"
"CID1950","CAT08","ITM56","60X90","60","0","0","30","بدون","90","LDPE","MAS28","No","Box","10","10P/Bag","بدون"
"CID1951","CAT03","ITM22","31+10+10X50","31","10","10","13","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1951","CAT03","ITM23","37+13+13X60","37","13","13","14","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1952","CAT03","ITM21","27+8+8X45","27","8","8","14","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1952","CAT03","ITM22","30+10+10X50","30","10","10","14","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1952","CAT03","ITM23","32+11+11X60","32","11","11","14","24","61","LDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1953","CAT08","ITM58","28+6.5+6.5X60","28","6.5","6.5","49","24","60","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1180","CAT07","ITM47","20X27","20","0","0","10","بدون","27","LDPE","MAS28","No","PKT","0.4","40P/Bag","بدون"
"CID1180","CAT07","ITM48","25X35","25","0","0","10","بدون","35","LDPE","MAS28","No","PKT","0.4","40P/Bag","بدون"
"CID1180","CAT07","ITM49","30X45","30","0","0","10","بدون","45","LDPE","MAS28","No","PKT","0.4","40P/Bag","بدون"
"CID800","CAT04","ITM29","18X25","18","0","0","18","10","25","LDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1946","CAT03","ITM21","22+7+7X45","22","7","7","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1946","CAT03","ITM22","30+8+8X50","30","8","8","16","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1946","CAT03","ITM23","34+10+10X60","34","10","10","16","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1718","CAT03","ITM22","32+12+12X55","32","12","12","15","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1938","CAT03","ITM23","30+10+10X60","30","10","10","24","24","61","LDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1954","CAT08","ITM55","35X47","35","0","0","30","بدون","47","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1631","CAT01","ITM06","28+12+12X65","28","12","12","6","بدون","65","HDPE","MAS01","No","Roll","1","30p/roll*17/box","بدون"
"CID1122","CAT01","ITM03","30+13+13X60","30","13","13","32","بدون","60","HDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID142","CAT08","ITM55","10X0","10","0","0","10","بدون","0","LDPE","MAS25","No","Roll","5","5Kg/Box","بدون"
"CID1955","CAT04","ITM29","20X30","20","0","0","18","12","30","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بنانة"
"CID1956","CAT04","ITM30","30+10+10X45","30","10","10","28","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1956","CAT04","ITM31","40+11.5+11.5X55","40","11.5","11.5","30","22","56","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1957","CAT04","ITM29","29+10+10X40","29","10","10","30","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1958","CAT04","ITM30","36+8+8X45","36","8","8","38","18","46","LDPE","MAS27","Yes","Kg.","1","20K/Bag","بنانة"
"CID1959","CAT03","ITM21","21+7+7X40","21","7","7","11","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1959","CAT03","ITM22","27+9+9X45","27","9","9","12","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1960","CAT03","ITM21","28+8+8X45","28","8","8","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1960","CAT03","ITM22","37+10+10X55","37","10","10","14","22","56","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1960","CAT03","ITM23","41+12+12X71","41","12","12","15","28","71","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1961","CAT03","ITM22","30+10+10X50","30","10","10","13","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1961","CAT03","ITM23","37+11+11X60","37","11","11","13","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1961","CAT03","ITM24","41+13+13X60","41","13","13","24","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1962","CAT04","ITM30","31+10+10X40","31","10","10","26","16","41","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1962","CAT06","ITM40","50X100","50","0","0","5","14","100","HDPE","MAS01","Yes","Roll","1","20K/Bag","بدون"
"CID2113","CAT05","ITM37","34+8+8X110","34","8","8","15","بدون","110","LDPE","MAS28","No","Roll","0.8","20K/Bag","بدون"
"CID1963","CAT03","ITM21","24+8+8X40","24","8","8","14","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1963","CAT03","ITM22","30+9+9X50","30","9","9","14","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1963","CAT03","ITM23","40+10+10X60","40","10","10","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID2093","CAT04","ITM30","30+10+10X40","30","10","10","15","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID184","CAT06","ITM40","50X0","50","0","0","8","بدون","0","LDPE","MAS01","No","Kg.","1","20K/Bag","بدون"
"CID1835","CAT04","ITM31","49+12+12X45","49","12","12","35","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1965","CAT03","ITM21","27+10+10X45","27","10","10","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
"CID1965","CAT03","ITM23","32+11+11X60","32","11","11","15","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بدون"
"CID1744","CAT04","ITM29","27+8+8X40","27","8","8","26","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1966","CAT03","ITM21","26+7+7X40","26","7","7","14","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1966","CAT03","ITM22","28+9+9X45","28","9","9","14","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1967","CAT06","ITM40","50X100","50","0","0","6","بدون","100","HDPE","MAS01","No","Roll","1","20K/Bag","بدون"
"CID1968","CAT03","ITM21","27+7+7X45","27","7","7","13","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1968","CAT04","ITM31","40+8+8X45","40","8","8","18","18","46","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID657","CAT08","ITM55","18X45","18","0","0","10","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1969","CAT03","ITM22","28+9+9X50","28","9","9","11","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1969","CAT03","ITM23","30+9+9X60","30","9","9","13","24","61","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1970","CAT04","ITM30","31+9+9X50","31","9","9","35","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1970","CAT04","ITM31","27+8+8X55","27","8","8","28","22","56","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1971","CAT04","ITM29","23+5+5X30","23","5","5","22","12","30","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1971","CAT04","ITM30","36+7+7X45","36","7","7","37","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1971","CAT04","ITM31","49+12+12X45","49","12","12","35","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1972","CAT09","ITM64","45+19+19X74","45","19","19","13","بدون","74","HDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1973","CAT03","ITM22","26+8+8X50","26","8","8","13","20","51","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1974","CAT04","ITM29","28+7+7X35","28","7","7","18","14","36","HDPE","MAS01","Yes","Kg.","1","20K/Bag","بنانة"
"CID1975","CAT03","ITM21","30+9+9X45","30","9","9","15","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1975","CAT03","ITM23","32+10+10X60","32","10","10","16","24","61","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1976","CAT03","ITM22","30+8+8X50","30","8","8","12","20","51","HDPE","MAS28","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1976","CAT04","ITM29","34X45","34","0","0","14","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1976","CAT04","ITM31","35+9+9X50","35","9","9","28","20","51","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1878","CAT04","ITM30","37.5+12+12X45","37.5","12","12","22","18","46","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1977","CAT09","ITM64","55X86","55","0","0","11","34","86","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID464","CAT03","ITM21","23+7+7X40","23","7","7","16","16","41","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1978","CAT01","ITM09","60+18+18X110","60","18","18","28","بدون","110","LDPE","MAS28","No","Kg.","1","20K/Bag","بدون"
"CID1100","CAT08","ITM57","21X35","21","0","0","10","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بدون"
"CID1979","CAT04","ITM30","30+10+10X45","30","10","10","24","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1979","CAT06","ITM40","50X0","50","0","0","4","بدون","0","HDPE","MAS28","No","Roll","1","20K/Bag","بدون"
"CID1980","CAT04","ITM29","28+8+8X40","28","8","8","30","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1981","CAT03","ITM21","31+8+8X45","31","8","8","36","18","46","LDPE","MAS06","Yes","Kg.","1","20K/Bag","بنانة"
"CID1981","CAT04","ITM30","37+8+8X50","37","8","8","36","20","51","LDPE","MAS06","Yes","Kg.","1","20K/Bag","بنانة"
"CID1944","CAT03","ITM22","27+10+10X45","27","10","10","16","18","46","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1944","CAT03","ITM23","33+13+13X60","33","13","13","17","24","61","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1982","CAT04","ITM30","40+7+7X50","40","7","7","33","20","51","HDPE","MAS07","Yes","Kg.","1","20K/Bag","بنانة"
"CID1983","CAT04","ITM30","28+8+8X45","28","8","8","30","18","46","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1935","CAT04","ITM29","25+6+6X35","25","6","6","22","14","36","LDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1944","CAT03","ITM21","23+7+7X40","23","7","7","16","16","41","HDPE","MAS22","Yes","Kg.","1","20K/Bag","علاقي هوك"
"CID1984","CAT04","ITM29","21X30","21","0","0","18","12","30","LDPE","MAS02","Yes","Kg.","1","20K/Bag","بدون"
"CID1985","CAT04","ITM30","28+8+8X0","28","8","8","30","بدون","0","LDPE","MAS28","No","Kg.","1","20K/Bag","بنانة"
"CID1986","CAT04","ITM29","25+6+6X40","25","6","6","22","16","41","HDPE","MAS28","Yes","Kg.","1","20K/Bag","بنانة"
"CID1855","CAT03","ITM21","23+7+7X40","23","7","7","10","16","41","HDPE","MAS01","Yes","Kg.","1","20K/Bag","علاقي"
