id,customer_id,category_id,item_id,size_caption,width,left_facing,right_facing,thickness,printing_cylinder,cutting_length_cm,raw_material,master_batch_id,is_printed,cutting_unit,punching,unit_weight_kg,unit_quantity,package_weight_kg,cliche_front_design,cliche_back_design,notes,status,created_at
499,CID405,CAT03,ITM21,27+8+8X45,27,8,8,12,18,46,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:43:49 GMT+0000 (Coordinated Universal Time)
507,CID476,CAT01,ITM06,45+18+18X90,45,18,18,10,بدون طباعة,90,Regrind,PT-000000,FALSE,باكت,بدون,1.4,10,14,,,10P/Bag,active,Thu Aug 21 2025 16:43:50 GMT+0000 (Coordinated Universal Time)
517,CID226,CAT06,ITM40,50X110,50,0,0,8,بدون طباعة,110,HDPE,PT-111111,FALSE,كور,بدون,1.8,10,18,,,10R/Bag,active,Thu Aug 21 2025 16:44:31 GMT+0000 (Coordinated Universal Time)
534,CID783,CAT04,ITM28,20X30,20,0,0,20,12,30,LDPE,PT-140079,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:35 GMT+0000 (Coordinated Universal Time)
540,CID151,CAT04,ITM30,35+6+6X50,35,6,6,40,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:35 GMT+0000 (Coordinated Universal Time)
541,CID151,CAT04,ITM31,35+7+7X55,35,7,7,40,22,56,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:35 GMT+0000 (Coordinated Universal Time)
544,CID377,CAT04,ITM31,0X0,0,0,0,0,بدون طباعة,0,LDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:36 GMT+0000 (Coordinated Universal Time)
550,CID517,CAT04,ITM30,28X35,28,0,0,13,14,36,HDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:36 GMT+0000 (Coordinated Universal Time)
555,CID1122,CAT01,ITM03,0X0,0,0,0,3,بدون طباعة,0,HDPE,PT-000000,FALSE,كرتون,بدون,2.5,1,2.5,,,20K/Bag,active,Thu Aug 21 2025 16:44:37 GMT+0000 (Coordinated Universal Time)
561,CID411,CAT03,ITM24,40+12+12X0,40,12,12,12,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,علاقي,20,1,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:38 GMT+0000 (Coordinated Universal Time)
571,CID598,CAT08,ITM56,40X47,40,0,0,11,بدون طباعة,47,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:39 GMT+0000 (Coordinated Universal Time)
577,CID004,CAT01,ITM10,70+30+30X130,70,30,30,20,بدون طباعة,130,HDPE,PT-000000,FALSE,باكت,بدون,1.8,10,18,,,5P/Bag,active,Thu Aug 21 2025 16:44:40 GMT+0000 (Coordinated Universal Time)
586,CID362,CAT03,ITM23,35+10+10X60,35,10,10,14,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:41 GMT+0000 (Coordinated Universal Time)
593,CID574,CAT05,ITM35,32+9+9X110,32,9,9,4,20,110,HDPE,PT-111111,TRUE,باكت,بدون,0.4,20,8,,,30(3R)/Bag,active,Thu Aug 21 2025 16:44:42 GMT+0000 (Coordinated Universal Time)
597,CID400,CAT07,ITM50,35.5X60,35.5,0,0,10,24,61,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:42 GMT+0000 (Coordinated Universal Time)
603,CID626,CAT01,ITM05,40+16+16X80,0,0,0,7,بدون طباعة,80,Regrind,PT-000000,FALSE,باكت,بدون,0.5,20,10,,,20K/Bag,active,Thu Aug 21 2025 16:44:43 GMT+0000 (Coordinated Universal Time)
610,CID168,CAT06,ITM40,50X110,50,0,0,8,20,110,HDPE,PT-111111,TRUE,كور,بدون,1.8,10,18,,,10R/Bag,active,Thu Aug 21 2025 16:44:44 GMT+0000 (Coordinated Universal Time)
617,CID184,CAT01,ITM04,36+16+16X70,36,16,16,10,بدون طباعة,70,Regrind,PT-000000,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:44:45 GMT+0000 (Coordinated Universal Time)
624,CID184,CAT02,ITM15,0X70,0,0,0,14,بدون طباعة,70,Regrind,PT-000000,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:44:46 GMT+0000 (Coordinated Universal Time)
630,CID414,CAT09,ITM64,30X35,30,0,0,5,14,36,HDPE,PT-180122,TRUE,رول,بدون,50,1,50,,,20K/Bag,active,Thu Aug 21 2025 16:44:47 GMT+0000 (Coordinated Universal Time)
636,CID135,CAT02,ITM14,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-140340,FALSE,رول,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:48 GMT+0000 (Coordinated Universal Time)
643,CID317,CAT03,ITM22,31+10+10X50,31,10,10,16,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:48 GMT+0000 (Coordinated Universal Time)
645,CID269,CAT03,ITM24,48+13+13X0,48,13,13,20,بدون طباعة,0,HDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:49 GMT+0000 (Coordinated Universal Time)
647,CID626,CAT02,ITM16,0X80,0,0,0,0,بدون طباعة,80,Regrind,PT-000000,FALSE,رول,بدون,0.5,20,10,,,30R/Bag,active,Thu Aug 21 2025 16:44:49 GMT+0000 (Coordinated Universal Time)
653,CID107,CAT04,ITM34,66+16+16X99,66,16,16,25,39,99,HDPE,PT-102004,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:50 GMT+0000 (Coordinated Universal Time)
660,CID122,CAT05,ITM35,32+9+9X0,32,9,9,4,بدون طباعة,0,HDPE,PT-111111,FALSE,باكت,بدون,0.4,20,8,,,3R/P x 30P/Bag,active,Thu Aug 21 2025 16:44:50 GMT+0000 (Coordinated Universal Time)
668,CID122,CAT07,ITM46,0X0,0,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كرتون,بدون,5,1,5,,,25P/Box,active,Thu Aug 21 2025 16:44:51 GMT+0000 (Coordinated Universal Time)
673,CID117,CAT03,ITM22,30+10+10X50,30,10,10,15,20,51,HDPE,PT-180370,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:52 GMT+0000 (Coordinated Universal Time)
680,CID643,CAT03,ITM23,38+13+13X60,38,13,13,16,24,61,HDPE,PT-130232-B,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:53 GMT+0000 (Coordinated Universal Time)
687,CID838,CAT04,ITM30,30+10+10X40,30,10,10,18,16,41,HDPE,PT-CLEAR,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:54 GMT+0000 (Coordinated Universal Time)
695,CID235,CAT03,ITM21,25+8+8X45,25,8,8,12,18,46,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:54 GMT+0000 (Coordinated Universal Time)
697,CID235,CAT06,ITM40,45X100,45,0,0,5,14,100,HDPE,PT-CLEAR,TRUE,رول,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:55 GMT+0000 (Coordinated Universal Time)
698,CID579,CAT03,ITM22,31+10+10X50,31,10,10,15,20,51,HDPE,PT-150086,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:55 GMT+0000 (Coordinated Universal Time)
705,CID360,CAT03,ITM22,30+9+9X50,30,9,9,16,20,51,HDPE,PT-102004,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:56 GMT+0000 (Coordinated Universal Time)
714,CID464,CAT03,ITM23,33+13+13X60,33,13,13,17,24,61,HDPE,PT-130231,TRUE,كيلو,علاقي هوك,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:57 GMT+0000 (Coordinated Universal Time)
721,CID336,CAT03,ITM23,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كرتون,بدون,5,1,5,,,20K/Bag,active,Thu Aug 21 2025 16:44:58 GMT+0000 (Coordinated Universal Time)
728,CID839,CAT04,ITM28,20X30,20,0,0,12,12,30,LDPE,PT-111111,TRUE,كرتون,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:59 GMT+0000 (Coordinated Universal Time)
734,CID152,CAT03,ITM21,28+9+9X45,28,9,9,15,18,46,HDPE,PT-120074,TRUE,كيلو,علاقي هوك,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:44:59 GMT+0000 (Coordinated Universal Time)
742,CID266,CAT01,ITM01,28+10+10X50,0,0,0,3,بدون طباعة,0,HDPE,PT-111111,FALSE,كرتون,بدون,2.5,1,2.5,,,20K/Bag,active,Thu Aug 21 2025 16:45:00 GMT+0000 (Coordinated Universal Time)
748,CID790,CAT05,ITM35,32+9+9X110,32,9,9,4,20,110,HDPE,PT-111111,TRUE,رول,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:01 GMT+0000 (Coordinated Universal Time)
488,CID226,CAT01,ITM05,40+16+16X80,40,16,16,10,بدون طباعة,80,Regrind,PT-000000,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:43:48 GMT+0000 (Coordinated Universal Time)
758,CID841,CAT08,ITM55,71.5X87,71.5,0,0,18,بدون طباعة,87,LDPE,PT-CLEAR,FALSE,كرتون,بدون,11,1,11,,,100P/Bag,active,Thu Aug 21 2025 16:45:02 GMT+0000 (Coordinated Universal Time)
766,CID1309,CAT04,ITM30,55+18+18X0,55,18,18,30,بدون طباعة,0,LDPE,PT-111111,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:03 GMT+0000 (Coordinated Universal Time)
775,CID701,CAT03,ITM22,34+10+10X55,34,10,10,14,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:04 GMT+0000 (Coordinated Universal Time)
783,CID574,CAT01,ITM04,36+16+16X70,0,0,0,7,بدون طباعة,70,Regrind,PT-000000,FALSE,باكت,بدون,0.5,20,10,,,20K/Bag,active,Thu Aug 21 2025 16:45:05 GMT+0000 (Coordinated Universal Time)
789,CID574,CAT02,ITM14,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-140340,FALSE,رول,بدون,0.4,20,8,,,30R/Bag,active,Thu Aug 21 2025 16:45:06 GMT+0000 (Coordinated Universal Time)
795,CID574,CAT07,ITM47,0X0,0,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كرتون,بدون,5,1,5,,,200G/P x 25P/Bag,active,Thu Aug 21 2025 16:45:06 GMT+0000 (Coordinated Universal Time)
801,CID844,CAT06,ITM43,45X100,45,0,0,4,بدون طباعة,100,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:07 GMT+0000 (Coordinated Universal Time)
805,CID845,CAT03,ITM23,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كرتون,بدون,4.8,1,4.8,,,20K/Bag,active,Thu Aug 21 2025 16:45:08 GMT+0000 (Coordinated Universal Time)
812,CID629,CAT04,ITM30,35X40,35,0,0,20,16,41,LDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:09 GMT+0000 (Coordinated Universal Time)
819,CID138,CAT03,ITM22,0X50,0,0,0,0,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:09 GMT+0000 (Coordinated Universal Time)
834,CID476,CAT07,ITM46,15X30,15,0,0,12,12,30,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:11 GMT+0000 (Coordinated Universal Time)
840,CID411,CAT02,ITM14,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-140340,FALSE,رول,بدون,1.1,20,22,,,20K/Bag,active,Thu Aug 21 2025 16:45:12 GMT+0000 (Coordinated Universal Time)
845,CID108,CAT08,ITM56,26+6+6X40,26,6,6,60,16,41,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:13 GMT+0000 (Coordinated Universal Time)
852,CID337,CAT01,ITM04,36+16+16X70,36,16,16,10,بدون طباعة,70,Regrind,PT-000000,FALSE,باكت,بدون,1,20,20,,,10P/Bag,active,Thu Aug 21 2025 16:45:13 GMT+0000 (Coordinated Universal Time)
853,CID337,CAT01,ITM05,40+16+16X80,40,16,16,10,بدون طباعة,80,Regrind,PT-000000,FALSE,باكت,بدون,1.2,10,12,,,10P/Bag,active,Thu Aug 21 2025 16:45:13 GMT+0000 (Coordinated Universal Time)
855,CID850,CAT08,ITM55,48.5X74,48.5,0,0,34,بدون طباعة,74,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:14 GMT+0000 (Coordinated Universal Time)
862,CID732,CAT04,ITM30,35+8+8X45,35,8,8,35,18,46,LDPE,PT-180361,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:15 GMT+0000 (Coordinated Universal Time)
869,CID086,CAT08,ITM55,17X0,17,0,0,13,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:15 GMT+0000 (Coordinated Universal Time)
877,CID338,CAT04,ITM30,39+10+10X60,39,10,10,40,24,61,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:16 GMT+0000 (Coordinated Universal Time)
885,CID558,CAT04,ITM31,42+10+10X60,42,10,10,25,24,61,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:17 GMT+0000 (Coordinated Universal Time)
891,CID854,CAT03,ITM22,31+10+10X50,31,10,10,12,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:18 GMT+0000 (Coordinated Universal Time)
899,CID142,CAT09,ITM65,125X0,125,0,0,15,بدون طباعة,0,HDPE,PT-000000,FALSE,رول,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:19 GMT+0000 (Coordinated Universal Time)
905,CID471,CAT03,ITM22,33+11+11X50,33,11,11,17,20,51,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:20 GMT+0000 (Coordinated Universal Time)
911,CID471,CAT08,ITM58,45X66,45,0,0,18,26,66,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:20 GMT+0000 (Coordinated Universal Time)
919,CID252,CAT03,ITM22,30+9+9X55,30,9,9,20,22,56,HDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:21 GMT+0000 (Coordinated Universal Time)
926,CID020,CAT02,ITM19,60+18+18X110,60,18,18,13,بدون طباعة,110,Regrind,PT-000000,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:45:22 GMT+0000 (Coordinated Universal Time)
933,CID811,CAT08,ITM55,50X91,50,0,0,9,36,91,LDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:23 GMT+0000 (Coordinated Universal Time)
941,CID533,CAT03,ITM23,34+12+12X60,34,12,12,16,24,61,HDPE,PT-180122,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:24 GMT+0000 (Coordinated Universal Time)
947,CID142,CAT08,ITM55,10X0,10,0,0,10,بدون طباعة,0,LDPE,PT-120074,FALSE,رول,بدون,5,1,5,,,5Kg/Box,active,Thu Aug 21 2025 16:45:25 GMT+0000 (Coordinated Universal Time)
956,CID036,CAT04,ITM30,33+6+6X50,33,6,6,26,20,51,HDPE,PT-180122,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:26 GMT+0000 (Coordinated Universal Time)
957,CID322,CAT03,ITM23,37+11+11X60,37,11,11,16,24,61,HDPE,PT-140340,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:26 GMT+0000 (Coordinated Universal Time)
961,CID411,CAT03,ITM21,26+7+7X45,26,7,7,13,18,46,LDPE,PT-CLEAR,TRUE,كرتون,بدون,10,1,10,,,20K/Bag,active,Thu Aug 21 2025 16:45:26 GMT+0000 (Coordinated Universal Time)
968,CID859,CAT04,ITM31,35+7+7X55,35,7,7,40,22,56,LDPE,PT-111111,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:27 GMT+0000 (Coordinated Universal Time)
974,CID320,CAT07,ITM49,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:28 GMT+0000 (Coordinated Universal Time)
979,CID320,CAT02,ITM16,0X0,0,0,0,0,بدون طباعة,0,Regrind,PT-000000,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:29 GMT+0000 (Coordinated Universal Time)
984,CID860,CAT04,ITM31,44+9+9X55,44,9,9,27,22,56,HDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:29 GMT+0000 (Coordinated Universal Time)
992,CID779,CAT08,ITM59,45+14+14X86,45,14,14,18,بدون طباعة,86,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:30 GMT+0000 (Coordinated Universal Time)
1000,CID130,CAT05,ITM38,45+10+10X50,45,10,10,8,20,51,HDPE,PT-111111,TRUE,كور,بدون,4,1,4,,,5R/Bag,active,Thu Aug 21 2025 16:45:31 GMT+0000 (Coordinated Universal Time)
1007,CID863,CAT08,ITM56,41+6+6X112,41,6,6,24,بدون طباعة,112,LDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:32 GMT+0000 (Coordinated Universal Time)
1009,CID391,CAT04,ITM31,40+8+8X50,40,8,8,45,20,51,LDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:32 GMT+0000 (Coordinated Universal Time)
1016,CID486,CAT07,ITM46,0X30,0,0,0,0,بدون طباعة,30,HDPE,PT-CLEAR,FALSE,كيلو,بدون,1,20,20,,,.2K/P x 60P/Bag,active,Thu Aug 21 2025 16:45:33 GMT+0000 (Coordinated Universal Time)
1021,CID137,CAT07,ITM46,0X0,0,0,0,10,بدون طباعة,0,LDPE,PT-CLEAR,FALSE,كرتون,بدون,5,1,5,,,.200K/P x 25P/Box,active,Thu Aug 21 2025 16:45:34 GMT+0000 (Coordinated Universal Time)
752,CID004,CAT02,ITM13,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-130231,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:45:01 GMT+0000 (Coordinated Universal Time)
1043,CID631,CAT03,ITM22,40+8+8X50,40,8,8,40,20,51,LDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:36 GMT+0000 (Coordinated Universal Time)
1050,CID438,CAT04,ITM33,60+11+11X81,60,11,11,40,32,81,HDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:37 GMT+0000 (Coordinated Universal Time)
1058,CID579,CAT04,ITM31,41+6+6X50,41,6,6,25,20,51,LDPE,PT-140079,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:38 GMT+0000 (Coordinated Universal Time)
1061,CID168,CAT02,ITM12,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-111111,FALSE,رول,بدون,0.9,20,18,,,10R/Bag,active,Thu Aug 21 2025 16:45:38 GMT+0000 (Coordinated Universal Time)
1065,CID503,CAT07,ITM47,0X0,0,0,0,0,بدون طباعة,0,HDPE,PT-CLEAR,FALSE,كرتون,بدون,4,1,4,,,200G/P x 20P/Box,active,Thu Aug 21 2025 16:45:39 GMT+0000 (Coordinated Universal Time)
1072,CID870,CAT04,ITM31,40+10+10X50,40,10,10,25,20,51,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:40 GMT+0000 (Coordinated Universal Time)
1080,CID336,CAT05,ITM35,32+9+9X110,32,9,9,4,20,110,HDPE,PT-111111,TRUE,باكت,بدون,0.9,20,18,,,5R/Bag,active,Thu Aug 21 2025 16:45:41 GMT+0000 (Coordinated Universal Time)
1087,CID874,CAT05,ITM35,32+9+9X110,32,9,9,4,20,110,HDPE,PT-CLEAR,TRUE,باكت,بدون,0.8,20,16,,,5R/Bag,active,Thu Aug 21 2025 16:45:41 GMT+0000 (Coordinated Universal Time)
1094,CID720,CAT01,ITM05,42+14+14X90,42,14,14,20,18,90,LDPE,PT-180122,TRUE,كيلو,بدون,1,20,20,,,25Pcs/P x 10P/Bag,active,Thu Aug 21 2025 16:45:42 GMT+0000 (Coordinated Universal Time)
1104,CID877,CAT03,ITM24,43+13+13X71,43,13,13,18,28,71,HDPE,PT-CLEAR,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:43 GMT+0000 (Coordinated Universal Time)
1112,CID879,CAT04,ITM30,36+7+7X50,36,7,7,28,20,51,HDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:44 GMT+0000 (Coordinated Universal Time)
1113,CID004,CAT05,ITM35,0X110,0,0,0,4,20,110,HDPE,PT-CLEAR,TRUE,باكت,بدون,0.9,20,18,,,5R/Bag,active,Thu Aug 21 2025 16:45:45 GMT+0000 (Coordinated Universal Time)
1117,CID476,CAT06,ITM41,55X110,55,0,0,6,20,110,HDPE,PT-111111,TRUE,رول,بدون,0.8,20,16,,,15R/Bag,active,Thu Aug 21 2025 16:45:45 GMT+0000 (Coordinated Universal Time)
1125,CID753,CAT03,ITM21,27+8+8X45,27,8,8,11,18,46,HDPE,PT-130231,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:46 GMT+0000 (Coordinated Universal Time)
1132,CID897,CAT04,ITM29,20X30,20,0,0,20,12,30,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:47 GMT+0000 (Coordinated Universal Time)
1139,CID900,CAT04,ITM33,71+10+10X81,71,10,10,40,32,81,LDPE,PT-120074,TRUE,كيلو,بدون,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:48 GMT+0000 (Coordinated Universal Time)
1146,CID744,CAT04,ITM29,28+6+6X40,28,6,6,34,16,41,LDPE,PT-160061,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:49 GMT+0000 (Coordinated Universal Time)
1154,CID904,CAT04,ITM30,27+7+7X45,27,7,7,35,18,46,LDPE,PT-120074,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:50 GMT+0000 (Coordinated Universal Time)
1165,CID910,CAT03,ITM22,35+10+10X55,35,10,10,15,22,56,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:51 GMT+0000 (Coordinated Universal Time)
1168,CID648,CAT03,ITM20,22+7+7X35,22,7,7,13,14,36,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:51 GMT+0000 (Coordinated Universal Time)
1175,CID130,CAT02,ITM17,44+18+18X90,44,18,18,13,بدون طباعة,90,Regrind,PT-000000,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:45:52 GMT+0000 (Coordinated Universal Time)
1183,CID915,CAT03,ITM24,48+13+13X0,48,13,13,20,بدون طباعة,0,HDPE,PT-130231,FALSE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:53 GMT+0000 (Coordinated Universal Time)
1189,CID917,CAT03,ITM20,22+7+7X40,22,7,7,17,16,41,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:54 GMT+0000 (Coordinated Universal Time)
1197,CID025,CAT02,ITM17,0X0,0,0,0,0,بدون طباعة,0,Regrind,PT-CLEAR,FALSE,رول,بدون,0.9,20,18,,,20K/Bag,active,Thu Aug 21 2025 16:45:55 GMT+0000 (Coordinated Universal Time)
1203,CID349,CAT03,ITM22,30+10+10X50,30,10,10,12,20,50,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:55 GMT+0000 (Coordinated Universal Time)
1210,CID890,CAT08,ITM60,28.5+8+8X60,28.5,8,8,45,24,61,HDPE,PT-140340,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:56 GMT+0000 (Coordinated Universal Time)
1216,CID922,CAT03,ITM22,30+9+9X50,30,9,9,18,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:57 GMT+0000 (Coordinated Universal Time)
1217,CID922,CAT03,ITM23,30+9+9X60,30,9,9,18,24,61,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:57 GMT+0000 (Coordinated Universal Time)
1222,CID925,CAT04,ITM29,22+5+5X35,22,5,5,28,14,36,HDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:58 GMT+0000 (Coordinated Universal Time)
1228,CID207,CAT03,ITM22,30+9+9X50,30,9,9,13,20,51,HDPE,PT-111111,TRUE,كيلو,علاقي,1,20,20,,,20K/Bag,active,Thu Aug 21 2025 16:45:58 GMT+0000 (Coordinated Universal Time)
1235,CID932,CAT08,ITM55,55X40,55,0,0,20,16,41,LDPE,PT-111111,TRUE,كيلو,بنانة,1,20,20,,,1X50pc X 10,active,Thu Aug 21 2025 16:45:59 GMT+0000 (Coordinated Universal Time)
1242,CID038,CAT05,ITM36,34+13+13X120,34,13,13,6,بدون طباعة,120,HDPE,PT-120074,FALSE,رول,بدون,1,20,20,,,10R/Bag,active,Thu Aug 21 2025 16:46:00 GMT+0000 (Coordinated Universal Time)
