id,printing_cylinder,master_batch_id,cutting_unit,punching,unit_weight_kg,unit_quantity,package_weight_kg
4172,20,PT-111111,كيلو,علاقي,1,20,20
4173,28,PT-111111,كيلو,علاقي,1,20,20
4174,20,PT-CLEAR,كيلو,بنانة,1,20,20
4175,بدون طباعة,PT-000000,رول,بدون,0.9,20,18
4176,14,PT-111111,كيلو,بنانة,1,20,20
4177,18,PT-111111,كيلو,بنانة,1,20,20
4178,14,PT-CLEAR,كيلو,بنانة,1,20,20
4179,16,PT-CLEAR,كيلو,بنانة,1,20,20
4180,14,PT-CLEAR,كيلو,بنانة,1,20,20
4181,12,PT-CLEAR,باكت,بدون,1,20,20
4182,18,PT-111111,كيلو,بنانة,1,20,20
4183,18,PT-CLEAR,كيلو,بنانة,1,20,20
4184,12,PT-111111,رول,بدون,20,1,20
4185,20,PT-120074,كيلو,بدون,1,20,20
4186,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4187,بدون طباعة,PT-111111,كيلو,بدون,1,20,20
4188,22,PT-111111,كيلو,علاقي,1,20,20
4189,24,PT-111111,كيلو,علاقي,1,20,20
4190,28,PT-111111,كيلو,علاقي,1,20,20
4191,14,PT-CLEAR,كيلو,بدون,1,20,20
4192,16,PT-111111,كيلو,بنانة,1,20,20
4193,16,PT-CLEAR,كيلو,بنانة,1,20,20
4194,بدون طباعة,PT-111111,رول,بدون,1,20,20
4195,بدون طباعة,PT-000000,كيلو,بدون,0.086,20,1.72
4196,بدون طباعة,PT-111111,كيلو,بدون,0.012,20,0.24
4197,بدون طباعة,PT-111111,كيلو,بدون,0.047,20,0.94
4198,بدون طباعة,PT-000000,كيلو,بدون,0.075,20,1.5
4199,بدون طباعة,PT-000000,كيلو,بدون,0.08,20,1.6
4200,بدون طباعة,PT-000000,كيلو,بدون,0.13,20,2.6
4201,24,PT-180122,كيلو,علاقي,1,20,20
4202,32,PT-180122,كيلو,علاقي,1,20,20
4203,18,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4204,20,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4205,14,PT-CLEAR,كيلو,بنانة,1,20,20
4206,24,PT-CLEAR,كيلو,بنانة,1,20,20
4207,28,PT-CLEAR,كيلو,بنانة,1,20,20
4208,14,PT-CLEAR,كيلو,بنانة,1,20,20
4209,18,PT-CLEAR,كيلو,بنانة,1,20,20
4210,28,PT-000000,كيلو,علاقي,1,20,20
4211,بدون طباعة,PT-111111,رول,بدون,1,20,20
4212,بدون طباعة,PT-130232-A,كيلو,بدون,1,20,20
4213,16,PT-111111,كيلو,علاقي هوك,1,20,20
4214,18,PT-111111,كيلو,علاقي هوك,1,20,20
4215,22,PT-111111,كيلو,علاقي هوك,1,20,20
4216,16,PT-CLEAR,كيلو,بنانة,1,20,20
4217,20,PT-CLEAR,كيلو,بنانة,1,20,20
4218,22,PT-CLEAR,كيلو,علاقي,1,20,20
4219,18,PT-111111,باكت,بدون,1,20,20
4220,16,PT-CLEAR,كيلو,بنانة,1,20,20
4221,20,PT-CLEAR,كيلو,بنانة,1,20,20
4222,24,PT-CLEAR,كيلو,بنانة,1,20,20
4223,12,PT-111111,كيلو,بنانة,1,20,20
4224,14,PT-111111,كيلو,بنانة,1,20,20
4225,18,PT-111111,كيلو,بنانة,1,20,20
4226,20,PT-111111,كيلو,بنانة,1,20,20
4227,18,PT-111111,كيلو,علاقي,1,20,20
4228,12,PT-111111,كيلو,بنانة,1,20,20
4229,بدون طباعة,PT-111111,رول,بدون,1,20,20
4230,16,PT-111111,كيلو,بنانة,1,20,20
4231,14,PT-000000,كيلو,بنانة,1,20,20
4232,18,PT-000000,كيلو,بنانة,1,20,20
4233,28,PT-111111,كيلو,علاقي,1,20,20
4234,16,PT-120074,كيلو,علاقي,1,20,20
4235,20,PT-120074,كيلو,علاقي,1,20,20
4236,16,PT-120074,كيلو,بدون,1,20,20
4237,بدون طباعة,PT-111111,باكت,بدون,0.45,20,9
4238,18,PT-111111,كيلو,بنانة,1,20,20
4239,18,PT-111111,كيلو,بنانة,1,20,20
4240,18,PT-111111,كيلو,علاقي,1,20,20
4241,22,PT-111111,كيلو,علاقي,1,20,20
4242,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4243,18,PT-CLEAR,كيلو,بدون,1,20,20
4244,بدون طباعة,PT-000000,كيلو,بدون,1,20,20
4245,18,PT-CLEAR,كيلو,بنانة,1,20,20
4246,16,PT-CLEAR,كيلو,بنانة,1,20,20
4247,10,PT-180363,باكت,بدون,1,20,20
4248,39,PT-111111,كيلو,علاقي,1,20,20
4249,18,PT-CLEAR,كيلو,بنانة,1,20,20
4250,18,PT-111111,كيلو,علاقي هوك,1,20,20
4251,14,PT-CLEAR,كور,بدون,5,3,15
4252,16,PT-130231,كيلو,علاقي هوك,1,20,20
4253,18,PT-130231,كيلو,علاقي هوك,1,20,20
4254,24,PT-130231,كيلو,علاقي هوك,1,20,20
4255,بدون طباعة,PT-CLEAR,باكت,بدون,1,20,20
4256,12,PT-111111,كيلو,بنانة,1,20,20
4257,16,PT-CLEAR,كيلو,بنانة,1,20,20
4258,22,PT-160060,كيلو,بنانة,1,20,20
4259,18,PT-111111,كيلو,علاقي,1,20,20
4260,24,PT-111111,كيلو,علاقي,1,20,20
4261,30,PT-111111,كيلو,علاقي,1,20,20
4262,12,PT-CLEAR,كيلو,بدون,1,20,20
4263,12,PT-CLEAR,كيلو,بدون,1,20,20
4264,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4265,16,PT-CLEAR,كيلو,بنانة,1,20,20
4266,بدون طباعة,PT-111111,باكت,بدون,3.2,1,3.2
4267,بدون طباعة,PT-140079,كيلو,بدون,0.078,20,1.56
4268,24,PT-MIX,باكت,بدون,1,20,20
4269,20,PT-CLEAR,كيلو,بنانة,1,20,20
4270,18,PT-CLEAR,كيلو,بنانة,1,20,20
4271,16,PT-CLEAR,كيلو,بنانة,1,20,20
4272,20,PT-CLEAR,كيلو,بنانة,1,20,20
4273,14,PT-111111,كيلو,علاقي,1,20,20
4274,20,PT-111111,كيلو,علاقي,1,20,20
4275,34,PT-CLEAR,كيلو,بدون,1,20,20
4276,18,PT-111111,كيلو,علاقي,1,20,20
4277,16,PT-CLEAR,كيلو,بدون,1,20,20
4278,14,PT-111111,كيلو,بنانة,1,20,20
4279,20,PT-111111,كيلو,علاقي هوك,1,20,20
4280,24,PT-111111,كيلو,علاقي هوك,1,20,20
4281,بدون طباعة,PT-120074,كيلو,علاقي,1,20,20
4282,بدون طباعة,PT-CLEAR,رول,بدون,10,1,10
4283,بدون طباعة,PT-CLEAR,كرتون,بدون,10,1,10
4284,20,PT-111111,كيلو,علاقي هوك,1,20,20
4285,24,PT-111111,كيلو,علاقي هوك,1,20,20
4286,18,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4287,20,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4288,24,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4289,24,PT-111111,كيلو,بنانة,1,20,20
4290,بدون طباعة,PT-CLEAR,باكت,بدون,0.4,20,8
4291,بدون طباعة,PT-CLEAR,باكت,بدون,0.4,20,8
4292,بدون طباعة,PT-CLEAR,باكت,بدون,0.4,20,8
4293,10,PT-111111,كيلو,بنانة,1,20,20
4294,18,PT-111111,كيلو,علاقي هوك,1,20,20
4295,20,PT-111111,كيلو,علاقي هوك,1,20,20
4296,24,PT-111111,كيلو,علاقي هوك,1,20,20
4297,22,PT-111111,كيلو,علاقي هوك,1,20,20
4298,24,PT-111111,كيلو,علاقي,1,20,20
4299,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4300,بدون طباعة,PT-111111,رول,بدون,1,20,20
4301,بدون طباعة,PT-111111,كيلو,بدون,1,20,20
4302,12,PT-MIX,كيلو,بنانة,1,20,20
4303,18,PT-CLEAR,كيلو,بنانة,1,20,20
4304,22,PT-CLEAR,كيلو,بنانة,1,20,20
4305,16,PT-CLEAR,كيلو,بنانة,1,20,20
4306,18,PT-MIX,كيلو,بنانة,1,20,20
4307,16,PT-111111,كيلو,علاقي هوك,1,20,20
4308,18,PT-111111,كيلو,علاقي هوك,1,20,20
4309,18,PT-111111,كيلو,علاقي هوك,1,20,20
4310,22,PT-111111,كيلو,علاقي هوك,1,20,20
4311,28,PT-111111,كيلو,علاقي هوك,1,20,20
4312,20,PT-111111,كيلو,علاقي هوك,1,20,20
4313,24,PT-111111,كيلو,علاقي هوك,1,20,20
4314,24,PT-111111,كيلو,علاقي هوك,1,20,20
4315,16,PT-CLEAR,كيلو,بنانة,1,20,20
4316,14,PT-111111,رول,بدون,1,20,20
4317,بدون طباعة,PT-CLEAR,رول,بدون,0.8,20,16
4318,16,PT-111111,كيلو,علاقي هوك,1,20,20
4319,20,PT-111111,كيلو,علاقي,1,20,20
4320,24,PT-111111,كيلو,علاقي هوك,1,20,20
4321,16,PT-CLEAR,كيلو,بنانة,1,20,20
4322,بدون طباعة,PT-111111,كيلو,بدون,1,20,20
4323,18,PT-CLEAR,كيلو,بنانة,1,20,20
4324,18,PT-111111,كيلو,علاقي,1,20,20
4325,24,PT-111111,كيلو,بدون,1,20,20
4326,16,PT-CLEAR,كيلو,بنانة,1,20,20
4327,16,PT-111111,كيلو,علاقي هوك,1,20,20
4328,18,PT-111111,كيلو,علاقي هوك,1,20,20
4329,بدون طباعة,PT-111111,رول,بدون,1,20,20
4330,18,PT-111111,كيلو,علاقي هوك,1,20,20
4331,18,PT-111111,كيلو,بنانة,1,20,20
4332,18,PT-CLEAR,كيلو,بدون,1,20,20
4333,20,PT-111111,كيلو,علاقي هوك,1,20,20
4334,24,PT-111111,كيلو,علاقي هوك,1,20,20
4335,20,PT-CLEAR,كيلو,بنانة,1,20,20
4336,22,PT-CLEAR,كيلو,بنانة,1,20,20
4337,12,PT-CLEAR,كيلو,بنانة,1,20,20
4338,18,PT-CLEAR,كيلو,بنانة,1,20,20
4339,18,PT-CLEAR,كيلو,بنانة,1,20,20
4340,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4341,20,PT-111111,كيلو,علاقي هوك,1,20,20
4342,14,PT-111111,كيلو,بنانة,1,20,20
4343,18,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4344,24,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4345,20,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4346,18,PT-CLEAR,كيلو,بنانة,1,20,20
4347,20,PT-CLEAR,كيلو,بنانة,1,20,20
4348,18,PT-CLEAR,كيلو,بنانة,1,20,20
4349,34,PT-CLEAR,كيلو,بدون,1,20,20
4350,16,PT-130231,كيلو,علاقي هوك,1,20,20
4351,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4352,14,PT-CLEAR,كيلو,بدون,1,20,20
4353,18,PT-CLEAR,كيلو,بنانة,1,20,20
4354,بدون طباعة,PT-CLEAR,رول,بدون,1,20,20
4355,16,PT-CLEAR,كيلو,بنانة,1,20,20
4356,18,PT-102004,كيلو,بنانة,1,20,20
4357,20,PT-102004,كيلو,بنانة,1,20,20
4358,18,PT-130231,كيلو,علاقي هوك,1,20,20
4359,24,PT-130231,كيلو,علاقي هوك,1,20,20
4360,20,PT-101008,كيلو,بنانة,1,20,20
4361,18,PT-CLEAR,كيلو,بنانة,1,20,20
4362,14,PT-CLEAR,كيلو,بنانة,1,20,20
4363,16,PT-130231,كيلو,علاقي هوك,1,20,20
4364,12,PT-000000,كيلو,بدون,1,20,20
4365,بدون طباعة,PT-CLEAR,كيلو,بنانة,1,20,20
4366,16,PT-CLEAR,كيلو,بنانة,1,20,20
4367,16,PT-111111,كيلو,علاقي,1,20,20
4368,18,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4369,بدون طباعة,PT-CLEAR,رول,بدون,1,20,20
4370,16,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4371,18,PT-CLEAR,كيلو,بنانة,1,20,20
4372,16,PT-CLEAR,كيلو,بدون,1,20,20
4373,32,PT-111111,كيلو,علاقي,1,20,20
4374,12,PT-000000,كيلو,بنانة,1,20,20
4375,16,PT-111111,كيلو,بنانة,1,20,20
4376,20,PT-111111,كيلو,بنانة,1,20,20
4377,20,PT-111111,كيلو,بنانة,1,20,20
4378,20,PT-111111,كيلو,علاقي هوك,1,20,20
4379,12,PT-111111,كيلو,بنانة,1,20,20
4380,14,PT-111111,كيلو,بنانة,1,20,20
4381,20,PT-111111,كيلو,بنانة,1,20,20
4382,14,PT-CLEAR,كيلو,بنانة,1,20,20
4383,بدون طباعة,PT-140352,باكت,بدون,2,10,20
4384,14,PT-CLEAR,كيلو,بدون,1,20,20
4385,20,PT-CLEAR,كيلو,بنانة,1,20,20
4386,16,PT-CLEAR,كيلو,بدون,1,20,20
4387,16,PT-111111,كيلو,علاقي هوك,1,20,20
4388,16,PT-120074,كيلو,علاقي,1,20,20
4389,22,PT-120074,كيلو,علاقي,1,20,20
4390,24,PT-111111,كيلو,علاقي,1,20,20
4391,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4392,16,PT-101008,كيلو,علاقي هوك,1,20,20
4393,18,PT-101008,كيلو,علاقي هوك,1,20,20
4394,24,PT-101008,كيلو,علاقي هوك,1,20,20
4395,16,PT-CLEAR,كيلو,بنانة,1,20,20
4396,20,PT-CLEAR,كيلو,بنانة,1,20,20
4397,16,PT-CLEAR,كيلو,بنانة,1,20,20
4398,18,PT-CLEAR,كيلو,بنانة,1,20,20
4399,26,PT-CLEAR,كيلو,بنانة,20,1,20
4400,14,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4401,24,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4402,32,PT-CLEAR,كيلو,علاقي,1,20,20
4403,16,PT-CLEAR,كيلو,بدون,1,20,20
4404,20,PT-CLEAR,كيلو,بنانة,1,20,20
4405,24,PT-CLEAR,كيلو,بدون,1,20,20
4406,20,PT-111111,كيلو,علاقي هوك,1,20,20
4407,بدون طباعة,PT-000000,باكت,بدون,1,20,20
4408,18,PT-CLEAR,كيلو,بدون,1,20,20
4409,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4410,بدون طباعة,PT-CLEAR,كيلو,بنانة,1,20,20
4411,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4412,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4413,16,PT-111111,كيلو,علاقي هوك,1,20,20
4414,18,PT-111111,كيلو,علاقي,1,20,20
4415,24,PT-111111,كيلو,علاقي هوك,1,20,20
4416,14,PT-111111,كيلو,بدون,1,20,20
4417,16,PT-111111,كيلو,بدون,1,20,20
4418,14,PT-120074,كيلو,بنانة,1,20,20
4419,16,PT-CLEAR,كيلو,بنانة,1,20,20
4420,14,PT-111111,كيلو,بنانة,1,20,20
4421,20,PT-111111,كيلو,بنانة,1,20,20
4422,14,PT-CLEAR,كيلو,بنانة,1,20,20
4423,22,PT-111111,كيلو,علاقي,1,20,20
4424,26,PT-111111,كيلو,علاقي,1,20,20
4425,16,PT-111111,كيلو,علاقي,1,20,20
4426,24,PT-111111,كيلو,علاقي,1,20,20
4427,32,PT-111111,كيلو,علاقي,1,20,20
4428,12,PT-CLEAR,كيلو,بدون,1,20,20
4429,14,PT-CLEAR,كيلو,بدون,1,20,20
4430,16,PT-CLEAR,كيلو,بدون,1,20,20
4431,20,PT-CLEAR,كيلو,بنانة,1,20,20
4432,15,PT-111111,كيلو,علاقي هوك,1,20,20
4433,18,PT-111111,كيلو,علاقي هوك,1,20,20
4434,24,PT-111111,كيلو,علاقي هوك,1,20,20
4435,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4436,22,PT-CLEAR,كيلو,بدون,1,20,20
4437,22,PT-CLEAR,كيلو,بنانة,1,20,20
4438,14,PT-CLEAR,كيلو,بنانة,1,20,20
4439,10,PT-CLEAR,كيلو,بنانة,1,20,20
4440,16,PT-CLEAR,كيلو,بنانة,1,20,20
4441,22,PT-111111,كيلو,بنانة,1,20,20
4442,22,PT-111111,كيلو,بنانة,1,20,20
4443,28,PT-180122,كيلو,بدون,2,10,20
4444,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4445,بدون طباعة,PT-180363,باكت,بدون,2,10,20
4446,20,PT-CLEAR,كيلو,بنانة,1,20,20
4447,بدون طباعة,PT-111111,كرتون,بدون,2.5,10,25
4448,18,PT-CLEAR,كيلو,بنانة,1,20,20
4449,16,PT-CLEAR,كيلو,بنانة,1,20,20
4450,بدون طباعة,PT-180363,باكت,بدون,2,10,20
4451,20,PT-120074,كيلو,بنانة,1,20,20
4452,24,PT-120074,كيلو,بنانة,1,20,20
4453,16,PT-CLEAR,كيلو,بدون,1,20,20
4454,14,PT-111111,كيلو,علاقي هوك,1,20,20
4455,16,PT-CLEAR,كيلو,بدون,1,20,20
4456,بدون طباعة,PT-000000,كيلو,بدون,0.065,20,1.3
4457,14,PT-CLEAR,كيلو,بنانة,1,20,20
4458,18,PT-CLEAR,كيلو,بنانة,1,20,20
4459,14,PT-CLEAR,كيلو,بنانة,1,20,20
4460,بدون طباعة,PT-000000,كيلو,بدون,0.03,20,0.6
4461,16,PT-CLEAR,كيلو,بنانة,1,20,20
4462,20,PT-CLEAR,كيلو,بنانة,1,20,20
4463,16,PT-111111,كيلو,علاقي هوك,1,20,20
4464,بدون طباعة,PT-CLEAR,كيلو,بنانة,1,20,20
4465,20,PT-CLEAR,كيلو,بنانة,1,20,20
4466,بدون طباعة,PT-CLEAR,كيلو,بنانة,1,20,20
4467,بدون طباعة,PT-CLEAR,كرتون,بدون,5,10,50
4468,18,PT-111111,كيلو,بنانة,1,20,20
4469,39,PT-CLEAR,كيلو,بدون,1,20,20
4470,12,PT-CLEAR,كيلو,بدون,1,20,20
4471,10,PT-CLEAR,كيلو,بدون,1,20,20
4472,10,PT-CLEAR,كيلو,بدون,1,20,20
4473,10,PT-CLEAR,كيلو,بدون,1,20,20
4474,12,PT-CLEAR,كيلو,بنانة,1,20,20
4475,34,PT-180363,كيلو,بدون,1,20,20
4476,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4477,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4478,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4479,12,PT-111111,كيلو,بنانة,1,20,20
4480,20,PT-CLEAR,كيلو,بنانة,1,20,20
4481,12,PT-111111,كيلو,بنانة,1,20,20
4482,14,PT-111111,كيلو,بنانة,1,20,20
4483,18,PT-111111,كيلو,بنانة,1,20,20
4484,20,PT-111111,كيلو,بنانة,1,20,20
4485,22,PT-180375,كيلو,بنانة,1,20,20
4486,18,PT-111111,كيلو,بنانة,1,20,20
4487,20,PT-111111,كيلو,بنانة,1,20,20
4488,16,PT-000000,كيلو,بنانة,1,20,20
4489,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4490,14,PT-CLEAR,كيلو,بنانة,1,20,20
4491,بدون طباعة,PT-111111,كيلو,بدون,1,20,20
4492,18,PT-111111,كيلو,بنانة,1,20,20
4493,20,PT-111111,كيلو,علاقي هوك,1,20,20
4494,34,PT-CLEAR,كيلو,بدون,1,20,20
4495,32,PT-111111,كيلو,علاقي,1,20,20
4496,28,PT-CLEAR,كيلو,بدون,1,20,20
4497,20,PT-CLEAR,كيلو,بنانة,1,20,20
4498,20,PT-111111,كيلو,بنانة,1,20,20
4499,18,PT-CLEAR,كيلو,بنانة,1,20,20
4500,24,PT-CLEAR,كيلو,علاقي,1,20,20
4501,28,PT-CLEAR,كيلو,علاقي,1,20,20
4502,18,PT-111111,كيلو,بنانة,1,20,20
4503,28,PT-111111,كيلو,علاقي هوك,1,20,20
4504,18,PT-CLEAR,كيلو,بنانة,1,20,20
4505,28,PT-CLEAR,كيلو,بنانة,1,20,20
4506,24,PT-111111,كيلو,علاقي,1,20,20
4507,14,PT-CLEAR,كيلو,بنانة,1,20,20
4508,22,PT-111111,كيلو,علاقي,1,20,20
4509,28,PT-111111,كيلو,علاقي,1,20,20
4510,بدون طباعة,PT-000000,باكت,بدون,3,5,15
4511,18,PT-111111,كيلو,بنانة,1,20,20
4512,14,PT-CLEAR,كيلو,بنانة,1,20,20
4513,16,PT-CLEAR,كيلو,بنانة,1,20,20
4514,18,PT-CLEAR,كيلو,بنانة,1,20,20
4515,39,PT-MIX,كيلو,بدون,0.26,20,5.2
4516,18,PT-CLEAR,كيلو,بنانة,1,20,20
4517,بدون طباعة,PT-111111,كيلو,بنانة,1,20,20
4518,20,PT-111111,كيلو,بنانة,1,20,20
4519,24,PT-111111,كيلو,بنانة,1,20,20
4520,20,PT-111111,كيلو,علاقي هوك,1,20,20
4521,24,PT-120074,كيلو,علاقي هوك,1,20,20
4522,12,PT-111111,كيلو,بنانة,1,20,20
4523,16,PT-111111,كيلو,بنانة,1,20,20
4524,20,PT-CLEAR,كيلو,بنانة,1,20,20
4525,20,PT-111111,كيلو,بنانة,1,20,20
4526,16,PT-CLEAR,كيلو,بنانة,1,20,20
4527,20,PT-CLEAR,كيلو,بنانة,1,20,20
4528,20,PT-000000,كيلو,بنانة,1,20,20
4529,16,PT-CLEAR,كيلو,بدون,1,20,20
4530,بدون طباعة,PT-000000,باكت,بدون,7.25,1,7.25
4531,16,PT-MIX,كيلو,علاقي هوك,1,20,20
4532,18,PT-CLEAR,كيلو,بنانة,1,20,20
4533,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4534,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4535,18,PT-111111,كيلو,بدون,1,20,20
4536,22,PT-111111,كيلو,بدون,1,20,20
4537,20,PT-CLEAR,كيلو,بنانة,1,20,20
4538,16,PT-CLEAR,كيلو,بنانة,1,20,20
4539,20,PT-CLEAR,كيلو,بنانة,1,20,20
4540,36,PT-CLEAR,كيلو,بدون,1,20,20
4541,12,PT-CLEAR,كيلو,بدون,1,20,20
4542,24,PT-111111,كيلو,علاقي هوك,1,20,20
4543,16,PT-111111,كيلو,بنانة,1,20,20
4544,20,PT-111111,كيلو,علاقي هوك,1,20,20
4545,24,PT-111111,كيلو,بدون,1,20,20
4546,بدون طباعة,PT-000000,باكت,بدون,1.3,10,13
4547,بدون طباعة,PT-CLEAR,كرتون,بدون,4,1,4
4548,بدون طباعة,PT-CLEAR,كيلو,بدون,1,20,20
4549,بدون طباعة,PT-140352,كرتون,بدون,2.5,1,2.5
4550,بدون طباعة,PT-000000,باكت,بدون,1.3,10,13
4551,20,PT-111111,كيلو,علاقي هوك,1,20,20
4552,24,PT-111111,كيلو,علاقي هوك,1,20,20
4553,26,PT-111111,كيلو,علاقي هوك,1,20,20
4554,16,PT-CLEAR,كيلو,علاقي هوك,1,20,20
4555,بدون طباعة,PT-111111,كيلو,علاقي هوك,1,20,20
4556,20,PT-102004,كيلو,بنانة,1,20,20
4557,بدون طباعة,PT-CLEAR,رول,بدون,25,1,25
4558,بدون طباعة,PT-111111,رول,بدون,0.8,20,16
4559,بدون طباعة,PT-111111,رول,بدون,1.8,10,18
4560,12,PT-CLEAR,كيلو,بدون,1,20,20
4561,18,PT-111111,كيلو,علاقي هوك,1,20,20
4562,24,PT-111111,كيلو,علاقي هوك,1,20,20
4563,16,PT-CLEAR,كيلو,بدون,1,20,20
4564,16,PT-CLEAR,كيلو,بدون,1,20,20
4565,36,PT-CLEAR,كيلو,بنانة,1,20,20
4566,39,PT-CLEAR,كيلو,بنانة,1,20,20
4567,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4568,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4569,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4570,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4571,بدون طباعة,PT-140352,رول,بدون,0.9,20,18
4572,16,PT-CLEAR,كيلو,بنانة,1,20,20
4573,بدون طباعة,PT-CLEAR,رول,بدون,20,1,20
4574,بدون طباعة,PT-CLEAR,رول,بدون,25,1,25
4575,14,PT-CLEAR,كيلو,بنانة,1,20,20
4576,20,PT-CLEAR,كيلو,بنانة,1,20,20
4577,20,PT-120074,باكت,بدون,1,20,20
4578,22,PT-111111,كيلو,علاقي هوك,1,20,20
4579,26,PT-111111,كيلو,علاقي هوك,1,20,20
4580,18,PT-CLEAR,كيلو,بنانة,1,20,20
4581,16,PT-CLEAR,كيلو,بدون,1,20,20
4582,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4583,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4584,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
4585,بدون طباعة,PT-CLEAR,باكت,بدون,0.2,20,4
